#Time (BTJD),Normalized PDCSAP_FLUX,Normalized SAP_BKG
1684.76619688963,1.00447589650928,0.96837260020757
1684.77314133408,1.00284000387477,0.97115861620626
1684.78008577852,1.00131219863904,0.97630597945134
1684.78703022297,1.00161889820439,0.98056989680369
1684.79397466741,1.00336363246111,0.98385596425391
1684.80091911185,1.00050979471149,0.98644475929972
1684.8078635563,1.00223102233837,0.99036081324549
1684.81480800074,1.00156937086665,0.99301253844306
1684.82175244519,1.0005973744164,0.99589548760044
1684.82869688963,1.00286157107296,0.99902128777886
1684.83564133408,1.00041803086238,1.00432312232864
1684.84258577852,1.00228071129541,1.00614839530987
1684.84953022297,1.00273640590109,1.00975622675123
1684.85647466741,1.00319944520623,1.01204343830949
1684.86341911185,1.00113676986371,1.01588600641798
1684.8703635563,0.99795796956741,1.018716054203
1684.87730800074,1.0032936513026,1.01864339385195
1684.88425244519,1.00119978343445,1.02245345185412
1684.89119688963,1.00309593702105,1.02118195718299
1684.89814133408,0.99853442970837,1.02350469977586
1684.90508577852,1.00127473887598,1.02222437064579
1684.91203022296,0.99993502259437,1.02192515823568
1684.91897466741,0.99960953927439,1.02085857734647
1684.92591911185,1.00187617817821,1.01896405134029
1684.9328635563,0.99914382427188,1.01714467970737
1684.93980800074,1.00064320246786,1.0145132403946
1684.94675244519,0.99970476895968,1.0118476926937
1684.95369688963,0.99800487508089,1.0108268121268
1684.96064133407,1.00199001204112,1.00503704496577
1684.96758577852,1.00002118364095,1.00163962469329
1684.97453022296,1.00182955998793,0.99926292691588
1684.98147466741,1.00098676919216,0.99523852351261
1684.98841911185,0.99948559522614,0.99471996009347
1684.9953635563,0.99984765838186,0.99045518212782
1685.00230800074,1.0037331301048,0.98921874427581
1685.00925244519,1.0006624710804,0.98845817288538
1685.01619688963,0.99975029173022,0.98866825034707
1685.02314133407,0.9994883966274,0.98678306814238
1685.03008577852,1.00126938748125,0.9874174982127
1685.03703022296,0.99979541943136,0.98867532845233
1685.04397466741,1.00060949586418,0.99023437334525
1685.05091911185,0.99855280043589,0.9913078742679
1685.0578635563,0.99886377393394,0.99306238376003
1685.06480800074,0.99847987421451,0.99369312548766
1685.07175244518,1.00049460249694,0.99858068889884
1685.07869688963,0.99900220984642,1.00070238168785
1685.08564133407,0.99768242661228,1.00389070805669
1685.09258577852,1.00008972818343,1.00764164719455
1685.09953022296,1.00009840175273,1.01057287851414
1685.10647466741,0.99865912798004,1.01468906895985
1685.11341911185,0.99606896314558,1.01890217500072
1685.12036355629,1.00179245937888,1.025116347461
1685.12730800074,0.99842634230958,1.02789200097307
1685.13425244518,0.99813456559327,1.03450525211276
1685.14119688963,1.00043144526459,1.0372905304429
1685.14814133407,0.9965872942103,1.04263548347513
1685.15508577852,0.996735427281,1.0464416599357
1685.16203022296,1.0004926630653,1.0515165911557
1685.16897466741,0.99926784015093,1.05582696406245
1685.17591911185,0.99325445275986,1.05815945441816
1685.18286355629,0.99774664334895,1.05916201621634
1685.18980800074,0.99585393764083,1.06143875990677
1685.19675244518,0.99392278449613,1.062659724283
1685.20369688963,0.99657853085249,1.06382271142481
1685.21064133407,0.99577910790321,1.06257101085946
1685.21758577852,0.99571061723384,1.06393295774427
1685.22453022296,0.99706879403147,1.06259577544612
1685.2314746674,0.993860453318,1.06048316300554
1685.23841911185,0.99796883397616,1.05807249734828
1685.24536355629,0.99530062497571,1.05707329018559
1685.25230800074,0.99614634287666,1.05440019016393
1685.25925244518,0.99467188996885,1.05139605260378
1685.26619688963,0.99619220684351,1.0503697624676
1685.27314133407,0.99706049757388,1.04612584998347
1685.28008577851,0.99650680779705,1.04443456922323
1685.28703022296,0.99796199209231,1.03985298018377
1685.2939746674,0.99965014163502,1.03764903735269
1685.30091911185,0.99620450786829,1.03711489507656
1685.30786355629,0.99775709473059,1.03540961617762
1685.31480800074,0.99971044359301,1.03330488976499
1685.32175244518,0.99913980174699,1.02924555248736
1685.32869688963,0.99876730516732,1.028562682183
1685.33564133407,0.99805133165186,1.02642418108943
1685.34258577851,1.00076474018425,1.02503910302688
1685.34953022296,0.99865117271875,1.02087742302128
1685.3564746674,1.00025258656847,1.01846561573413
1685.36341911185,1.00105073452103,1.01599168621791
1685.37036355629,1.00063528312197,1.01692924536701
1685.37730800074,1.00074845254998,1.01506938978214
1685.38425244518,1.00058654592305,1.01624228275861
1685.39119688962,1.00073133886148,1.01469266948486
1685.39814133407,1.00139446286463,1.01481557911423
1685.40508577851,1.00193048226426,1.01482128726364
1685.41203022296,1.00130542858598,1.01277655789216
1685.4189746674,1.00437890696935,1.01432504709956
1685.42591911185,1.00110688825022,1.0135722739194
1685.43286355629,1.00026718617891,1.01891237941551
1685.43980800073,1.00298276759305,1.01848967777932
1685.44675244518,1.00236983536256,1.02259503152293
1685.45369688962,1.00289527767664,1.02328120377218
1685.46064133407,1.0017803199734,1.02621684353946
1685.46758577851,1.00393668063899,1.02951889380801
1685.47453022296,1.00168218114065,1.03364996056926
1685.4814746674,1.00265661983815,1.03459703915521
1685.48841911184,1.00191103407471,1.03737097144069
1685.49536355629,1.00250139347578,1.04098298300377
1685.50230800073,1.00142328497379,1.04466393144815
1685.50925244518,1.00204848231367,1.04878586517034
1685.51619688962,0.9982054805522,1.05507647414205
1685.52314133407,1.00287753546863,1.05792076595529
1685.53008577851,1.00479200590965,1.05950647229682
1685.53703022296,1.00286250487339,1.06679472527646
1685.5439746674,1.00207563435669,1.07131545666148
1685.55091911184,1.0037588455318,1.07547357126915
1685.55786355629,1.00364273104093,1.08106320193023
1685.56480800073,1.00155153887014,1.08633558242907
1685.57175244518,1.00219401151781,1.09270461259186
1685.57869688962,1.00207495196408,1.09794660817233
1685.58564133407,0.9993053897025,1.10413627949899
1685.59258577851,1.00429466739672,1.10503368840335
1685.59953022295,1.00400326779212,1.11025330803814
1685.6064746674,0.99996722075121,1.11411340455619
1685.61341911184,1.00001292309876,1.1163120431992
1685.62036355629,1.00229710667589,1.11922161867811
1685.62730800073,1.00052588481106,1.1221075009461
1685.63425244518,1.00211575185942,1.12419599865088
1685.64119688962,1.00167178363211,1.1250760372175
1685.64814133406,1.00139053012824,1.12627334350989
1685.65508577851,1.00096588438658,1.12733224913359
1685.66203022295,0.99947543116771,1.12950224164835
1685.6689746674,1.00165815373749,1.12838326872935
1685.67591911184,0.99966071872057,1.12904044357962
1685.68286355629,0.99947762200716,1.12706860288517
1685.68980800073,0.99795775407501,1.12813065238194
1685.69675244518,0.99944522631561,1.12770905724856
1685.70369688962,1.00246095273445,1.12683657100269
1685.71064133406,1.00020898527187,1.12627562676965
1685.71758577851,1.00020939829898,1.12468874367116
1685.72453022295,0.99764033376251,1.12603317970994
1685.7314746674,0.99845354822571,1.12542923993922
1685.73841911184,0.99787139549372,1.12460080304323
1685.74536355629,1.00495529527951,1.12348471054424
1685.75230800073,1.0020453935892,1.12446243750162
1685.75925244517,1.00116420922994,1.12421141943604
1685.76619688962,0.99872670280669,1.12542818612702
1685.77314133406,0.99823036992498,1.12250326011709
1685.78008577851,0.99928015913341,1.12272375275601
1685.78703022295,0.99986374848143,1.12419262645184
1685.7939746674,1.00059037091324,1.12440842962647
1685.80091911184,0.99934504030501,1.12487430243571
1685.80786355628,0.99965545711434,1.1248927090221
1685.81480800073,1.00344925477668,1.12548121044412
1685.82175244517,0.99930616188361,1.12472130646808
1685.82869688962,1.00034873209649,1.12498079015833
1685.83564133406,0.99992268565419,1.12402433264381
1685.84258577851,0.99766847347906,1.12565675799279
1685.84953022295,1.00023128873578,1.12300174841386
1685.8564746674,1.0024588337258,1.12227565424584
1685.86341911184,1.00452702208236,1.12200682675411
1685.87036355628,1.00091606972563,1.11830429272321
1685.87730800073,1.00142120188055,1.11762458385545
1685.88425244517,1.00021334899307,1.11598880387097
1685.89119688962,0.99896934725467,1.11237078557836
1685.89814133406,0.99907438184438,1.10958898482847
1685.90508577851,0.99985020837532,1.10791702395853
1685.91203022295,0.99841113213733,1.10279958897987
1685.91897466739,0.99662707051671,1.10011566981964
1685.92591911184,0.99826206526621,1.09598045806375
1685.93286355628,0.99616645550112,1.0897086245127
1685.93980800073,0.99606774202195,1.08406997402088
1685.94675244517,0.99813898318758,1.07753289593957
1685.95369688962,0.99939474721975,1.072601037289
1685.96064133406,0.9991315412048,1.0669474402275
1685.9675857785,0.99757674554535,1.06118696904557
1685.97453022295,0.99437012877112,1.05633073898375
1685.98147466739,0.99742002869384,1.05024778370567
1685.98841911184,0.99644661358526,1.04728816971089
1685.99536355628,0.99542772957923,1.04258047447839
1686.00230800073,0.99719546765018,1.03456814713745
1686.00925244517,0.99585945065486,1.03278629121878
1686.01619688962,0.99704315043528,1.02806040016232
1686.02314133406,0.9955696672433,1.02678418089983
1686.0300857785,0.99673458326908,1.02104550606687
1686.03703022295,0.99864619843574,1.02242580684746
1686.04397466739,0.99939494475445,1.01917504210588
1686.05091911184,0.9947737999187,1.02025437412269
1686.05786355628,0.9931343875749,1.0203411028666
1686.06480800073,0.99343183892454,1.02295543529468
1686.07175244517,0.99661286597568,1.02202994229525
1686.07869688961,0.99288308751532,1.02543602139129
1686.08564133406,0.9946826286737,1.02584056233059
1686.0925857785,0.9961045732655,1.02630710255422
1686.09953022295,0.99480184984674,1.03207514362044
1686.10647466739,0.99327526573464,1.03523877565677
1686.11341911184,0.99556178381282,1.03670815869517
1686.12036355628,0.99768686216428,1.03947128940562
1686.12730800072,0.99453657869624,1.04148378968738
1686.13425244517,0.99595378245513,1.04427647982998
1686.14119688961,0.99611218733047,1.04681611453676
1686.14814133406,0.99384131040936,1.04937039723308
1686.1550857785,0.99835136891036,1.0512104762757
1686.16203022295,0.99836930865307,1.05398266977105
1686.16897466739,0.99775416762543,1.05560733203684
1686.17591911183,0.99680199647643,1.05880728546693
1686.18286355628,0.99886377393394,1.05844080471151
1686.18980800072,0.99879391847933,1.05959385089158
1686.19675244517,1.00149798900751,1.05851130474756
1686.20369688961,0.99909277052961,1.05958610537192
1686.21064133406,0.99923413354726,1.05417549983976
1686.2175857785,1.00029187801698,1.05497084703273
1686.22453022295,0.99896103283938,1.05227668833064
1686.23147466739,0.99921675049326,1.04880790740882
1686.23841911183,1.00104365918706,1.04648841407023
1686.24536355628,0.99998512457852,1.04383417728691
1686.25230800072,1.00607933957915,1.03748121776015
1686.25925244517,1.00120265666652,1.03470152463465
1686.26619688961,1.00116214409439,1.03078501403693
1686.27314133406,0.99854642545224,1.0292682972673
1686.2800857785,1.00247142207379,1.02579688181498
1686.28703022294,1.00204070662939,1.02230821896969
1686.29397466739,1.00306612723837,1.02034491415405
1686.30091911183,1.00294297332894,1.01677192876937
1686.30786355628,1.00424891117606,1.01486057689509
1686.31480800072,1.00079345454721,1.01179087465268
1686.32175244517,1.00337516130477,1.00635315101996
1686.32869688961,1.0029154621319,1.00241902419499
1686.33564133405,1.00065187603716,1.00110616739508
1686.3425857785,0.99923047017637,0.99910471457787
1686.34953022294,1.00152077732933,0.99491210518426
1686.35647466739,1.00040889039287,0.99310455381149
1686.36341911183,1.00451879745557,0.98894315482248
1686.37036355628,1.00185531133033,0.98623218781583
1686.37730800072,1.00072383254271,0.98621144527906
1686.38425244517,1.00400536884306,0.98343904102127
1686.39119688961,1.00295737540467,0.98434280792588
1686.39814133405,1.00905885429511,0.98452801981058
1686.4050857785,1.01024947676904,0.98327534885984
1686.41203022294,1.00630555273125,0.98308178112258
1686.41897466739,1.00449516512183,0.98346310306646
1686.42591911183,1.0044115181533,0.98423045398203
1686.43286355628,1.00217192354631,0.98701555667681
1686.43980800072,1.00401896282228,0.98642561504479
1686.44675244516,1.00254768842745,0.98886352174737
1686.45369688961,1.0016454217279,0.99211433917956
1686.46064133405,1.001614785891,0.99508029361107
1686.4675857785,1.00407754084102,0.99629983534084
1686.47453022294,1.001710751842,1.00100473797102
1686.48147466739,1.00493898968753,1.00245511726278
1686.48841911183,1.0034545343406,1.00687758066033
1686.49536355627,1.00317523822608,1.01294738084947
1686.50230800072,1.00238386032658,1.01452103860487
1686.50925244516,1.00041977275932,1.01871716070581
1686.51619688961,1.00073004590705,1.02636729279427
1686.52314133405,1.00320797511393,1.02832357219526
1686.5300857785,1.00052726755399,1.03312493376863
1686.53703022294,0.99963033429147,1.03808250543684
1686.54397466739,1.00253808105773,1.04116079624866
1686.55091911183,0.99947995650821,1.04593526804745
1686.55786355627,0.99988651884556,1.05023847503126
1686.56480800072,1.001345168977,1.05300232584671
1686.57175244516,1.00280482473966,1.05760476280416
1686.57869688961,1.00451473901528,1.06186871528359
1686.58564133405,1.00228828944498,1.06675309969463
1686.5925857785,1.00197523285368,1.07103501967204
1686.59953022294,1.00172827855761,1.07768770095147
1686.60647466738,1.00069705761139,1.08126237243567
1686.61341911183,1.00156743143501,1.08447992452947
1686.62036355627,1.00225330784458,1.08887781653927
1686.62730800072,0.99999306188211,1.09122693956417
1686.63425244516,1.0016716938436,1.09451377980999
1686.64119688961,1.00088457191911,1.09625703107514
1686.64814133405,1.00182850048361,1.09943250093516
1686.65508577849,0.99864152943363,1.10135676200886
1686.66203022294,1.00019127897926,1.10317901406179
1686.66897466738,1.0003013955982,1.10484867410844
1686.67591911183,1.00118908064501,1.10556986804973
1686.68286355627,1.00128294554507,1.10670859994745
1686.68980800072,1.00251202443443,1.1102679560277
1686.69675244516,0.99971477139881,1.11301886251665
1686.70369688961,0.99863278403353,1.11287842447772
1686.71064133405,0.99878777694579,1.112153190923
1686.71758577849,0.99831899117651,1.11276659743996
1686.72453022294,1.00205618616715,1.11358562028032
1686.73147466738,0.999896862481,1.11470747361932
1686.73841911183,0.99820260732014,1.11401891272909
1686.74536355627,1.00138499915651,1.11497654700057
1686.75230800072,0.99907120333141,1.11657784976263
1686.75925244516,0.99996427568835,1.11752188985675
1686.7661968896,0.99876076856437,1.11895421383285
1686.77314133405,1.00114371949376,1.12014398536802
1686.78008577849,1.00019955747916,1.11921903683823
1686.78703022294,0.99714488080812,1.12211612464259
1686.79397466738,0.99985045978313,1.12186705612957
1686.80091911183,0.99890841677717,1.1217843669991
1686.80786355627,0.99933828820965,1.12108618129079
1686.81480800071,0.9994013017804,1.12351971467275
1686.82175244516,0.99662493355036,1.1250868739196
1686.8286968896,0.99821237630916,1.12562955207454
1686.83564133405,0.99781570866474,1.12470200414132
1686.84258577849,0.99620657300384,1.12536797832344
1686.84953022294,0.99751604851795,1.12765266073242
1686.85647466738,0.99553001664079,1.12555206175091
1686.86341911182,0.99810154138221,1.12419575276136
1686.87036355627,0.99437438474611,1.12309339494802
1686.87730800071,0.99586771119705,1.12213409214057
1686.88425244516,0.99879206883619,1.11862073496276
1686.8911968896,0.99414585505066,1.11685638989012
1686.89814133405,0.99749503800847,1.11253676099956
1686.90508577849,0.99824159348773,1.1109867086374
1686.91203022294,0.99596024722728,1.10601304876964
1686.91897466738,0.99484861169862,1.10319624389123
1686.92591911182,0.99734176903544,1.09869272477211
1686.93286355627,0.99648786242311,1.09465664161698
1686.93980800071,0.99544574115275,1.09002206338749
1686.94675244516,0.99675193040768,1.08479153679644
1686.9536968896,0.99583563874411,1.08202424352781
1686.96064133405,0.99390331834888,1.07670683012103
1686.96758577849,0.99619127304309,1.07048278695317
1686.97453022293,0.99870842186767,1.06617453923435
1686.98147466738,0.99591447304893,1.06230264001968
1686.98841911182,0.99609273914092,1.05544154981454
1686.99536355627,0.99512762048993,1.0525933237691
1687.00230800071,0.99674530401623,1.04863627652882
1687.00925244516,0.9957656396279,1.04644763153816
1687.0161968896,0.99751608443335,1.04214314241618
1687.02314133404,0.9959219254946,1.0405297032503
1687.03008577849,0.9953523251952,1.03703612261475
1687.03703022293,0.99929294501611,1.03623104522249
1687.04397466738,0.99708475842713,1.03225274610289
1687.05091911182,0.99989036179345,1.03097333027673
1687.05786355627,1.00069427416783,1.03040362183891
1687.06480800071,0.99984771225497,1.02944700625256
1687.07175244516,1.00148136017693,1.02959273091602
1687.0786968896,1.0033891323957,1.02918655656781
1687.08564133404,0.99895501700974,1.03059295676383
1687.09258577849,1.00118110742602,1.03000076699912
1687.09953022293,1.00086151423178,1.03145824195968
1687.10647466738,1.00359905791352,1.0340422948506
1687.11341911182,1.00189025701533,1.03459442218825
1687.12036355627,0.99828329126809,1.03670515533041
1687.12730800071,1.00259531224894,1.03860974524308
1687.13425244515,0.99998454993211,1.03902471892315
1687.1411968896,1.00243175351358,1.04095231706881
1687.14814133404,1.00246867454563,1.0445732509085
1687.15508577849,1.00207416182526,1.04525434729566
1687.16203022293,1.00058148185154,1.04768923306994
1687.16897466738,1.00484167690899,1.04768496513054
1687.17591911182,1.00393967957495,1.04670249601827
1687.18286355626,1.00276379139422,1.04875344288171
1687.18980800071,1.00343891114124,1.04876830163371
1687.19675244515,1.00427004738945,1.04762974537136
1687.2036968896,1.00198212861064,1.04958147581636
1687.21064133404,1.00311039296989,1.04614675059207
1687.21758577849,1.00041540903812,1.04723862297404
1687.22453022293,1.00478272177854,1.0454443145079
1687.23147466738,1.00563560480195,1.04469233168688
1687.23841911182,1.00525035825499,1.04087586299384
1687.24536355626,1.00276098999295,1.04076233229303
1687.25230800071,1.00395587742073,1.03619328361872
1687.25925244515,1.00149269148589,1.03463320247714
1687.2661968896,1.0016061661948,1.03100199396852
1687.27314133404,1.00073169801549,1.02579603876522
1687.28008577849,1.00264065544248,1.02416680997991
1687.28703022293,1.00278359873777,1.01999004289634
1687.29397466737,1.00258529185211,1.01676600985752
1687.30091911182,1.00701761146803,1.01263273009066
1687.30786355626,1.00694218912629,1.0082879326521
1687.31480800071,1.00443674872238,1.00601204957497
1687.32175244515,1.00504226442261,1.00189464724523
1687.3286968896,1.00465234887354,0.99551244442997
1687.33564133404,1.00258152073503,0.99444319388318
1687.34258577848,1.00073787546443,0.99239864014707
1687.34953022293,1.00365959332161,0.98726371188593
1687.35647466737,1.00385737943396,0.98322265824993
1687.36341911182,1.00085095510393,0.98194854661184
1687.37036355626,1.00006790957743,0.976652437775
1687.37730800071,1.00367722778342,0.97271321752441
